Date/Time	ET [mm/h]	Precip [mm/h]
2011-06-07T01:15	0.1106	0.0000
2011-06-07T01:45	0.0977	0.0000
2011-06-07T02:15	0.0992	0.0000
2011-06-07T02:45	0.1940	0.0000
2011-06-07T03:15	0.1956	0.0000
2011-06-07T03:45	0.2106	0.0000
2011-06-07T04:15	0.2480	0.0000
2011-06-07T04:45	0.1791	0.0000
2011-06-07T05:15	0.1473	0.0000
2011-06-07T05:45	0.1332	0.0000
2011-06-07T06:15	0.1769	0.0000
2011-06-07T06:45	0.0975	0.0000
2011-06-07T07:15	0.1540	0.0000
2011-06-07T07:45	0.1543	0.0000
2011-06-07T08:15	0.1378	0.0000
2011-06-07T08:45	0.1000	0.0000
2011-06-07T09:15	0.1039	0.0000
2011-06-07T09:45	0.0727	0.0000
2011-06-07T10:15	0.0368	0.0000
2011-06-07T10:45	0.0409	0.0000
2011-06-07T11:15	0.0375	0.0000
2011-06-07T11:45	0.0276	0.0000
2011-06-07T12:15	0.0200	0.0000
2011-06-07T12:45	0.0516	0.0000
2011-06-07T13:15	0.0832	0.0000
2011-06-07T13:45	0.0086	0.0000
2011-06-07T14:15	0.0077	0.0000
2011-06-07T14:45	0.0089	0.0000
2011-06-07T15:15	0.0079	0.0000
2011-06-07T15:45	0.0059	0.0000
2011-06-07T16:15	0.0064	0.0000
2011-06-07T16:45	0.0063	0.0000
2011-06-07T17:15	0.0078	0.0000
2011-06-07T17:45	0.0089	0.0000
2011-06-07T18:15	0.0104	0.0000
2011-06-07T18:45	0.0097	0.0000
2011-06-07T19:15	0.0096	0.0000
2011-06-07T19:45	0.0077	0.0000
2011-06-07T20:15	0.0103	0.0000
2011-06-07T20:45	0.0133	0.0000
2011-06-07T21:15	0.0168	0.0000
2011-06-07T21:45	0.0253	0.0000
2011-06-07T22:15	0.0232	0.0000
2011-06-07T22:45	0.0264	0.0000
2011-06-07T23:15	0.0377	0.0000
2011-06-07T23:45	0.1176	0.0000
2011-06-08T00:15	0.0680	0.0000
2011-06-08T00:45	0.0781	0.0000
2011-06-08T01:15	0.0832	0.0000
2011-06-08T01:45	0.1277	0.0000
2011-06-08T02:15	0.1421	0.0000
2011-06-08T02:45	0.1426	0.0000
2011-06-08T03:15	0.1917	0.0000
2011-06-08T03:45	0.1553	0.0000
2011-06-08T04:15	0.1812	0.0000
2011-06-08T04:45	0.1447	0.0000
2011-06-08T05:15	0.1864	0.0000
2011-06-08T05:45	0.1486	0.0000
2011-06-08T06:15	0.1176	0.0000
2011-06-08T06:45	0.1525	0.0000
2011-06-08T07:15	0.1337	0.0000
2011-06-08T07:45	0.0828	0.0000
2011-06-08T08:15	0.0938	0.0000
2011-06-08T08:45	0.0518	0.0000
2011-06-08T09:15	0.0303	0.0000
2011-06-08T09:45	0.0172	0.0000
2011-06-08T10:15	0.0246	0.0000
2011-06-08T10:45	0.0383	0.0000
2011-06-08T11:15	0.0300	0.0000
2011-06-08T11:45	0.0304	0.0000
2011-06-08T12:15	0.0304	0.0000
2011-06-08T12:45	0.0270	0.0000
2011-06-08T13:15	0.0173	0.0000
2011-06-08T13:45	0.0228	0.0000
2011-06-08T14:15	0.0157	0.0000
2011-06-08T14:45	0.0092	0.0000
2011-06-08T15:15	0.0824	0.0000
2011-06-08T15:45	0.0063	0.0000
2011-06-08T16:15	0.0068	0.0000
2011-06-08T16:45	0.0084	0.0000
2011-06-08T17:15	0.0106	0.0000
2011-06-08T17:45	0.0136	0.0000
2011-06-08T18:15	0.0142	0.0000
2011-06-08T18:45	0.0141	0.0000
2011-06-08T19:15	0.0115	0.0000
2011-06-08T19:45	0.0227	0.0000
2011-06-08T20:15	0.0269	0.0000
2011-06-08T20:45	0.0327	0.0000
2011-06-08T21:15	0.0412	0.0000
2011-06-08T21:45	0.0455	0.0000
2011-06-08T22:15	0.0477	0.0000
2011-06-08T22:45	0.0505	0.0000
2011-06-08T23:15	0.0379	0.0000
2011-06-08T23:45	0.0325	0.0000
2011-06-09T00:15	0.0639	0.0000
2011-06-09T00:45	0.0471	0.0000
2011-06-09T01:15	0.0659	0.0000
2011-06-09T01:45	0.0643	0.0000
2011-06-09T02:15	0.1053	0.0000
2011-06-09T02:45	0.0841	0.0000
2011-06-09T03:15	0.0726	0.0000
2011-06-09T03:45	0.0761	0.0000
2011-06-09T04:15	0.0772	0.0000
2011-06-09T04:45	0.0783	0.0000
2011-06-09T05:15	0.0698	0.0000
2011-06-09T05:45	0.0793	0.0000
2011-06-09T06:15	0.0832	0.0000
2011-06-09T06:45	0.0690	0.0000
2011-06-09T07:15	0.0767	0.0000
2011-06-09T07:45	0.0487	0.0000
2011-06-09T08:15	0.0449	0.0000
2011-06-09T08:45	0.0491	0.0000
2011-06-09T09:15	0.0368	0.0000
2011-06-09T09:45	0.0328	0.0000
2011-06-09T10:15	0.0190	0.0000
2011-06-09T10:45	0.0202	0.0000
2011-06-09T11:15	0.0150	0.0000
2011-06-09T11:45	0.0116	0.0000
2011-06-09T12:15	0.0115	0.0000
2011-06-09T12:45	0.0110	0.0000
2011-06-09T13:15	0.0071	0.0000
2011-06-09T13:45	0.0101	0.0000
2011-06-09T14:15	0.0114	0.0000
2011-06-09T14:45	0.0068	0.0000
2011-06-09T15:15	0.0037	0.0000
2011-06-09T15:45	0.0052	0.0000
2011-06-09T16:15	0.0011	0.0000
2011-06-09T16:45	0.0070	0.0000
2011-06-09T17:15	0.0129	0.0000
2011-06-09T17:45	0.0165	0.0000
2011-06-09T18:15	0.0096	0.0000
2011-06-09T18:45	0.0102	0.0000
2011-06-09T19:15	0.0111	0.0000
2011-06-09T19:45	0.0165	0.0000
2011-06-09T20:15	0.0162	0.0000
2011-06-09T20:45	0.0190	0.0000
2011-06-09T21:15	0.0207	0.0000
2011-06-09T21:45	0.0324	0.0000
2011-06-09T22:15	0.0191	0.0000
2011-06-09T22:45	0.0373	0.0000
2011-06-09T23:15	0.0560	0.0000
2011-06-09T23:45	0.0440	0.0000
2011-06-10T00:15	0.0533	0.0000
2011-06-10T00:45	0.0541	0.0000
2011-06-10T01:15	0.0683	0.0000
2011-06-10T01:45	0.0887	0.0000
2011-06-10T02:15	0.1290	0.0000
2011-06-10T02:45	0.1078	0.0000
2011-06-10T03:15	0.0991	0.0000
2011-06-10T03:45	0.0424	0.0000
2011-06-10T04:15	0.0389	0.4285
2011-06-10T04:45	0.0523	0.6414
2011-06-10T05:15	0.0695	0.2192
2011-06-10T05:45	0.0401	0.0000
2011-06-10T06:15	0.0821	0.0000
2011-06-10T06:45	0.1639	0.0000
2011-06-10T07:15	0.1422	0.0000
2011-06-10T07:45	0.1451	0.0000
2011-06-10T08:15	0.1109	0.0000
2011-06-10T08:45	0.1262	0.0000
2011-06-10T09:15	0.1243	0.0000
2011-06-10T09:45	0.1086	0.0000
2011-06-10T10:15	0.0924	0.0000
2011-06-10T10:45	0.0534	0.0000
2011-06-10T11:15	0.0408	0.0000
2011-06-10T11:45	0.0444	0.0000
2011-06-10T12:15	0.0328	0.0000
2011-06-10T12:45	0.0343	0.0000
2011-06-10T13:15	0.0254	0.0000
2011-06-10T13:45	0.0176	0.0000
2011-06-10T14:15	0.0200	0.0000
2011-06-10T14:45	0.0136	0.0000
2011-06-10T15:15	0.0079	0.0000
2011-06-10T15:45	0.0047	0.0000
2011-06-10T16:15	0.0014	0.0000
2011-06-10T16:45	-0.0026	0.0000
2011-06-10T17:15	-0.0014	0.0000
2011-06-10T17:45	0.0077	0.0000
2011-06-10T18:15	0.0114	0.0000
2011-06-10T18:45	0.0059	0.0000
2011-06-10T19:15	0.0008	0.0000
2011-06-10T19:45	0.0185	0.0000
2011-06-10T20:15	0.0120	0.0000
2011-06-10T20:45	0.0352	0.0000
2011-06-10T21:15	0.0682	0.0000
2011-06-10T21:45	0.0497	0.0000
2011-06-10T22:15	0.0575	0.0000
2011-06-10T22:45	0.0595	0.0000
2011-06-10T23:15	0.1398	0.0000
2011-06-10T23:45	0.1609	0.0000
2011-06-11T00:15	0.1590	0.0000
2011-06-11T00:45	0.1915	0.0000
2011-06-11T01:15	0.2257	0.0000
2011-06-11T01:45	0.2247	0.0000
2011-06-11T02:15	0.2548	0.0000
2011-06-11T02:45	0.2136	0.0000
2011-06-11T03:15	0.2240	0.0000
2011-06-11T03:45	0.2260	0.0000
2011-06-11T04:15	0.1636	0.0000
2011-06-11T04:45	0.1641	0.0000
2011-06-11T05:15	0.2086	0.0000
2011-06-11T05:45	0.1653	0.0000
2011-06-11T06:15	0.1755	0.0000
2011-06-11T06:45	0.1697	0.0000
2011-06-11T07:15	0.1745	0.0000
2011-06-11T07:45	0.1373	0.0000
2011-06-11T08:15	0.1183	0.0000
2011-06-11T08:45	0.1437	0.0000
2011-06-11T09:15	0.0747	0.0000
2011-06-11T09:45	0.0406	0.0000
2011-06-11T10:15	0.0222	0.2389
2011-06-11T10:45	0.0143	0.6882
2011-06-11T11:15	0.0097	1.3361
2011-06-11T11:45	0.0133	0.4550
2011-06-11T12:15	0.0139	0.0000
2011-06-11T12:45	0.0094	0.0000
2011-06-11T13:15	0.0095	0.0000
2011-06-11T13:45	0.0089	0.0000
2011-06-11T14:15	-0.0040	0.0000
2011-06-11T14:45	0.0177	0.0000
2011-06-11T15:15	0.0188	0.0000
2011-06-11T15:45	0.0038	1.3441
2011-06-11T16:15	0.0038	0.0000
2011-06-11T16:45	0.0053	0.2480
2011-06-11T17:15	0.0061	0.0000
2011-06-11T17:45	0.0072	0.0000
2011-06-11T18:15	0.0155	0.0000
2011-06-11T18:45	0.0255	0.2453
2011-06-11T19:15	0.0201	0.0000
2011-06-11T19:45	0.0217	0.0000
2011-06-11T20:15	0.0360	0.0000
2011-06-11T20:45	0.0529	0.0000
2011-06-11T21:15	0.0636	0.0000
2011-06-11T21:45	0.0463	0.0000
2011-06-11T22:15	0.0480	0.0000
2011-06-11T22:45	0.0659	0.0000
2011-06-11T23:15	0.0613	0.0000
2011-06-11T23:45	0.0865	0.0000
2011-06-12T00:15	0.1032	0.0000
2011-06-12T00:45	0.1095	0.0000
2011-06-12T01:15	0.1204	0.0000
2011-06-12T01:45	0.1044	0.0000
2011-06-12T02:15	0.0950	0.0000
2011-06-12T02:45	0.1460	0.0000
2011-06-12T03:15	0.1335	0.0000
2011-06-12T03:45	0.2347	0.0000
2011-06-12T04:15	0.3228	0.0000
2011-06-12T04:45	0.2539	0.0000
2011-06-12T05:15	0.1575	0.0000
2011-06-12T05:45	0.3022	0.0000
2011-06-12T06:15	0.1687	0.0000
2011-06-12T06:45	0.1248	0.0000
2011-06-12T07:15	0.0867	0.0000
2011-06-12T07:45	0.1067	0.0000
2011-06-12T08:15	0.0777	0.0000
2011-06-12T08:45	0.0709	0.0000
2011-06-12T09:15	0.0621	0.0000
2011-06-12T09:45	0.0961	0.0000
2011-06-12T10:15	0.0610	0.0000
2011-06-12T10:45	0.0559	0.0000
2011-06-12T11:15	0.0834	0.0000
2011-06-12T11:45	0.0739	0.0000
2011-06-12T12:15	0.0219	0.0000
2011-06-12T12:45	0.0571	0.0000
2011-06-12T13:15	0.0290	0.0000
2011-06-12T13:45	0.0218	0.0000
2011-06-12T14:15	0.0144	0.0000
2011-06-12T14:45	0.0069	0.0000
2011-06-12T15:15	0.0026	0.0000
2011-06-12T15:45	0.0033	0.0000
2011-06-12T16:15	0.0041	0.0000
2011-06-12T16:45	0.0040	0.0000
2011-06-12T17:15	0.0119	0.0000
2011-06-12T17:45	0.0088	0.0000
2011-06-12T18:15	0.0198	0.0000
2011-06-12T18:45	0.0193	0.0000
2011-06-12T19:15	0.0472	0.0000
2011-06-12T19:45	0.0496	0.0000
2011-06-12T20:15	0.0316	0.0000
2011-06-12T20:45	0.0406	0.0000
2011-06-12T21:15	0.0366	0.0000
2011-06-12T21:45	0.0279	0.0000
2011-06-12T22:15	0.0650	0.0000
2011-06-12T22:45	0.1246	0.0000
2011-06-12T23:15	0.0923	0.0000
2011-06-12T23:45	0.0779	0.0000
2011-06-13T00:15	0.1644	0.0000
2011-06-13T00:45	0.1797	0.0000
2011-06-13T01:15	0.2294	0.0000
2011-06-13T01:45	0.2298	0.0000
2011-06-13T02:15	0.2557	0.0000
2011-06-13T02:45	0.2145	0.0000
2011-06-13T03:15	0.1892	0.0000
2011-06-13T03:45	0.2105	0.0000
2011-06-13T04:15	0.2227	0.0000
2011-06-13T04:45	0.2348	0.0000
2011-06-13T05:15	0.2535	0.0000
2011-06-13T05:45	0.2246	0.0000
2011-06-13T06:15	0.2613	0.0000
2011-06-13T06:45	0.2125	0.0000
2011-06-13T07:15	0.2508	0.0000
2011-06-13T07:45	0.1975	0.0000
2011-06-13T08:15	0.1691	0.0000
2011-06-13T08:45	0.1414	0.0000
2011-06-13T09:15	0.1032	0.0000
2011-06-13T09:45	0.1020	0.0000
2011-06-13T10:15	0.0769	0.0000
2011-06-13T10:45	0.0797	0.0000
2011-06-13T11:15	0.0514	0.0000
2011-06-13T11:45	0.0476	0.0000
2011-06-13T12:15	0.0598	0.0000
2011-06-13T12:45	0.0373	0.0000
2011-06-13T13:15	0.0323	0.0000
2011-06-13T13:45	0.0228	0.0000
2011-06-13T14:15	0.0223	0.0000
2011-06-13T14:45	0.0109	0.0000
2011-06-13T15:15	0.0082	0.0000
2011-06-13T15:45	0.0098	0.0000
2011-06-13T16:15	0.0141	0.0000
2011-06-13T16:45	0.0146	0.0000
2011-06-13T17:15	0.0269	0.0000
2011-06-13T17:45	0.0189	0.0000
2011-06-13T18:15	0.0186	0.0000
2011-06-13T18:45	0.0207	0.0000
2011-06-13T19:15	0.0270	0.0000
2011-06-13T19:45	0.0283	0.0000
2011-06-13T20:15	0.0377	0.0000
2011-06-13T20:45	0.0333	0.0000
2011-06-13T21:15	0.0486	0.0000
2011-06-13T21:45	0.0690	0.0000
2011-06-13T22:15	0.0643	0.0000
2011-06-13T22:45	0.0732	0.0000
2011-06-13T23:15	0.0697	0.0000
2011-06-13T23:45	0.0903	0.0000
2011-06-14T00:15	0.0869	0.0000
2011-06-14T00:45	0.0923	0.0000
2011-06-14T01:15	0.1249	0.0000
2011-06-14T01:45	0.1587	0.0000
2011-06-14T02:15	0.1504	0.0000
2011-06-14T02:45	0.1267	0.0000
2011-06-14T03:15	0.0434	0.2408
2011-06-14T03:45	0.0268	1.1158
2011-06-14T04:15	0.0330	1.1183
2011-06-14T04:45	0.0329	0.6813
2011-06-14T05:15	0.0348	1.3392
2011-06-14T05:45	0.0319	0.9148
2011-06-14T06:15	0.0316	0.4693
2011-06-14T06:45	0.0197	0.7011
2011-06-14T07:15	0.0225	0.7095
2011-06-14T07:45	0.0200	0.7021
2011-06-14T08:15	0.0218	0.7048
2011-06-14T08:45	0.0186	0.9335
2011-06-14T09:15	0.0169	0.6874
2011-06-14T09:45	0.0151	0.2352
2011-06-14T10:15	0.0139	0.6819
2011-06-14T10:45	0.0151	1.3440
2011-06-14T11:15	0.0164	0.9132
2011-06-14T11:45	0.0146	0.9134
2011-06-14T12:15	0.0149	0.4591
2011-06-14T12:45	0.0096	0.6878
2011-06-14T13:15	0.0059	2.1573
2011-06-14T13:45	0.0087	0.2401
2011-06-14T14:15	0.0080	0.2431
2011-06-14T14:45	0.0066	0.0000
2011-06-14T15:15	0.0054	0.0000
2011-06-14T15:45	0.0051	0.0000
2011-06-14T16:15	0.0056	0.0000
2011-06-14T16:45	0.0062	0.2413
2011-06-14T17:15	0.0065	0.0000
2011-06-14T17:45	0.0082	0.0000
2011-06-14T18:15	0.0145	0.2421
2011-06-14T18:45	0.0149	0.0000
2011-06-14T19:15	0.0157	0.0000
2011-06-14T19:45	0.0146	0.0000
2011-06-14T20:15	0.0147	0.0000
2011-06-14T20:45	0.0168	0.0000
2011-06-14T21:15	0.0174	0.0000
2011-06-14T21:45	0.0232	0.0000
2011-06-14T22:15	0.0330	0.0000
2011-06-14T22:45	0.0596	0.0000
2011-06-14T23:15	0.0533	0.0000
2011-06-14T23:45	0.0754	0.0000
2011-06-15T00:15	0.0903	0.0000
2011-06-15T00:45	0.1001	0.0000
2011-06-15T01:15	0.1046	0.0000
2011-06-15T01:45	0.1296	0.0000
2011-06-15T02:15	0.1565	0.0000
2011-06-15T02:45	0.2327	0.0000
2011-06-15T03:15	0.2504	0.0000
2011-06-15T03:45	0.2407	0.0000
2011-06-15T04:15	0.2925	0.0000
2011-06-15T04:45	0.2934	0.0000
2011-06-15T05:15	0.2999	0.0000
2011-06-15T05:45	0.2795	0.0000
2011-06-15T06:15	0.2668	0.0000
2011-06-15T06:45	0.2573	0.0000
2011-06-15T07:15	0.2135	0.0000
2011-06-15T07:45	0.2168	0.0000
2011-06-15T08:15	0.2386	0.0000
2011-06-15T08:45	0.1631	0.0000
2011-06-15T09:15	0.1473	0.0000
2011-06-15T09:45	0.0794	0.0000
2011-06-15T10:15	0.0950	0.0000
2011-06-15T10:45	0.0731	0.0000
2011-06-15T11:15	0.0654	0.0000
2011-06-15T11:45	0.0566	0.0000
2011-06-15T12:15	0.0458	0.0000
2011-06-15T12:45	0.0340	0.0000
2011-06-15T13:15	0.0281	0.0000
2011-06-15T13:45	0.0169	0.0000
2011-06-15T14:15	0.0114	0.0000
2011-06-15T14:45	0.0067	0.0000
2011-06-15T15:15	0.0066	0.0000
2011-06-15T15:45	0.0164	0.0000
2011-06-15T16:15	0.0109	0.0000
2011-06-15T16:45	0.0110	0.0000
2011-06-15T17:15	0.0116	0.0000
2011-06-15T17:45	0.0108	0.0000
2011-06-15T18:15	0.0197	0.0000
2011-06-15T18:45	0.0222	0.0000
2011-06-15T19:15	0.0290	0.0000
2011-06-15T19:45	0.0450	0.0000
2011-06-15T20:15	0.0518	0.0000
2011-06-15T20:45	0.0501	0.0000
2011-06-15T21:15	0.0439	0.0000
2011-06-15T21:45	0.0637	0.0000
2011-06-15T22:15	0.1078	0.0000
2011-06-15T22:45	0.0888	0.0000
2011-06-15T23:15	0.1280	0.0000
2011-06-15T23:45	0.1448	0.0000
2011-06-16T00:15	0.1187	0.0000
2011-06-16T00:45	0.2121	0.0000
2011-06-16T01:15	0.2143	0.0000
2011-06-16T01:45	0.2480	0.0000
2011-06-16T02:15	0.2170	0.0000
2011-06-16T02:45	0.2423	0.0000
2011-06-16T03:15	0.2429	0.0000
2011-06-16T03:45	0.2621	0.0000
2011-06-16T04:15	0.2128	0.0000
2011-06-16T04:45	0.2902	0.0000
2011-06-16T05:15	0.2974	0.0000
2011-06-16T05:45	0.1868	0.0000
2011-06-16T06:15	0.2116	0.0000
2011-06-16T06:45	0.2210	0.0000
2011-06-16T07:15	0.2284	0.0000
2011-06-16T07:45	0.1798	0.0000
2011-06-16T08:15	0.1857	0.0000
2011-06-16T08:45	0.1589	0.0000
2011-06-16T09:15	0.1198	0.0000
2011-06-16T09:45	0.1217	0.0000
2011-06-16T10:15	0.1134	0.0000
2011-06-16T10:45	0.0981	0.0000
2011-06-16T11:15	0.0784	0.0000
2011-06-16T11:45	0.0574	0.0000
2011-06-16T12:15	0.0540	0.0000
2011-06-16T12:45	0.0490	0.0000
2011-06-16T13:15	0.0239	0.0000
2011-06-16T13:45	0.0255	0.0000
2011-06-16T14:15	0.0278	0.0000
2011-06-16T14:45	0.0263	0.0000
2011-06-16T15:15	0.0248	0.0000
2011-06-16T15:45	0.0203	0.0000
2011-06-16T16:15	0.0242	0.0000
2011-06-16T16:45	0.0288	0.0000
2011-06-16T17:15	0.0238	0.0000
2011-06-16T17:45	0.0207	0.0000
2011-06-16T18:15	0.0300	0.0000
2011-06-16T18:45	0.0284	0.0000
2011-06-16T19:15	0.0221	0.0000
2011-06-16T19:45	0.0487	0.0000
2011-06-16T20:15	0.0730	0.0000
2011-06-16T20:45	0.0636	0.0000
2011-06-16T21:15	0.1025	0.0000
2011-06-16T21:45	0.1074	0.0000
2011-06-16T22:15	0.1150	0.0000
2011-06-16T22:45	0.1429	0.0000
2011-06-16T23:15	0.1395	0.0000
2011-06-16T23:45	0.2132	0.0000
2011-06-17T00:15	0.2006	0.0000
2011-06-17T00:45	0.2138	0.0000
2011-06-17T01:15	0.2420	0.0000
2011-06-17T01:45	0.2267	0.0000
2011-06-17T02:15	0.2691	0.0000
2011-06-17T02:45	0.2876	0.0000
2011-06-17T03:15	0.2645	0.0000
2011-06-17T03:45	0.2402	0.0000
2011-06-17T04:15	0.2590	0.0000
2011-06-17T04:45	0.2826	0.0000
2011-06-17T05:15	0.2308	0.0000
2011-06-17T05:45	0.2169	0.0000
2011-06-17T06:15	0.2474	0.0000
2011-06-17T06:45	0.1891	0.0000
2011-06-17T07:15	0.2101	0.0000
2011-06-17T07:45	0.1383	0.0000
2011-06-17T08:15	0.1651	0.0000
2011-06-17T08:45	0.1559	0.0000
2011-06-17T09:15	0.1417	0.0000
2011-06-17T09:45	0.0933	0.0000
2011-06-17T10:15	0.1201	0.0000
2011-06-17T10:45	0.0843	0.0000
2011-06-17T11:15	0.0707	0.0000
2011-06-17T11:45	0.0569	0.0000
2011-06-17T12:15	0.0292	0.0000
2011-06-17T12:45	0.0302	0.0000
2011-06-17T13:15	0.0196	0.0000
2011-06-17T13:45	0.0217	0.0000
2011-06-17T14:15	0.0246	0.0000
2011-06-17T14:45	0.0261	0.0000
2011-06-17T15:15	0.0207	0.0000
2011-06-17T15:45	0.0200	0.0000
2011-06-17T16:15	0.0143	0.0000
2011-06-17T16:45	0.0134	0.0000
2011-06-17T17:15	0.0155	0.0000
2011-06-17T17:45	0.0206	0.0000
2011-06-17T18:15	0.0262	0.0000
2011-06-17T18:45	0.0237	0.0000
2011-06-17T19:15	0.0347	0.0000
2011-06-17T19:45	0.0466	0.0000
2011-06-17T20:15	0.0507	0.0000
2011-06-17T20:45	0.0701	0.0000
2011-06-17T21:15	0.0837	0.0000
2011-06-17T21:45	0.0822	0.0000
2011-06-17T22:15	0.1206	0.0000
2011-06-17T22:45	0.1300	0.0000
2011-06-17T23:15	0.1227	0.0000
2011-06-17T23:45	0.1775	0.0000
2011-06-18T00:15	0.1685	0.0000
2011-06-18T00:45	0.1821	0.0000
2011-06-18T01:15	0.1820	0.0000
2011-06-18T01:45	0.1246	0.0000
2011-06-18T02:15	0.1214	0.0000
2011-06-18T02:45	0.1506	0.0000
2011-06-18T03:15	0.2100	0.0000
2011-06-18T03:45	0.2272	0.0000
2011-06-18T04:15	0.1901	0.0000
2011-06-18T04:45	0.2171	0.0000
2011-06-18T05:15	0.2387	0.0000
2011-06-18T05:45	0.2194	0.0000
2011-06-18T06:15	0.1944	0.0000
2011-06-18T06:45	0.2014	0.0000
2011-06-18T07:15	0.2050	0.0000
2011-06-18T07:45	0.1760	0.0000
2011-06-18T08:15	0.1045	0.0000
2011-06-18T08:45	0.1119	0.0000
2011-06-18T09:15	0.0917	0.0000
2011-06-18T09:45	0.0596	0.0000
2011-06-18T10:15	0.0572	0.0000
2011-06-18T10:45	0.0571	0.0000
2011-06-18T11:15	0.0797	0.0000
2011-06-18T11:45	0.0906	0.0000
2011-06-18T12:15	0.0842	0.0000
2011-06-18T12:45	0.0727	0.0000
2011-06-18T13:15	0.0680	0.0000
2011-06-18T13:45	0.0339	0.0000
2011-06-18T14:15	0.0348	0.0000
2011-06-18T14:45	0.0290	0.0000
2011-06-18T15:15	0.0209	0.0000
2011-06-18T15:45	0.0343	0.0000
2011-06-18T16:15	0.0221	0.0000
2011-06-18T16:45	0.0236	0.0000
2011-06-18T17:15	0.0338	0.0000
2011-06-18T17:45	0.0273	0.0000
2011-06-18T18:15	0.0266	0.0000
2011-06-18T18:45	0.0205	0.0000
2011-06-18T19:15	0.0214	0.0000
2011-06-18T19:45	0.0355	0.0000
2011-06-18T20:15	0.0535	0.0000
2011-06-18T20:45	0.0424	0.0000
2011-06-18T21:15	0.0407	0.0000
2011-06-18T21:45	0.0578	0.0000
2011-06-18T22:15	0.0639	0.0000
2011-06-18T22:45	0.0940	0.0000
2011-06-18T23:15	0.0937	0.0000
2011-06-18T23:45	0.1274	0.0000
2011-06-19T00:15	0.1870	0.0000
2011-06-19T00:45	0.1776	0.0000
2011-06-19T01:15	0.2189	0.0000
2011-06-19T01:45	0.2413	0.0000
2011-06-19T02:15	0.2354	0.0000
2011-06-19T02:45	0.2463	0.0000
2011-06-19T03:15	0.2643	0.0000
2011-06-19T03:45	0.2978	0.0000
2011-06-19T04:15	0.2347	0.0000
2011-06-19T04:45	0.2331	0.0000
2011-06-19T05:15	0.2920	0.0000
2011-06-19T05:45	0.2200	0.0000
2011-06-19T06:15	0.2183	0.0000
2011-06-19T06:45	0.2237	0.0000
2011-06-19T07:15	0.1977	0.0000
2011-06-19T07:45	0.2043	0.0000
2011-06-19T08:15	0.1698	0.0000
2011-06-19T08:45	0.1795	0.0000
2011-06-19T09:15	0.1454	0.0000
2011-06-19T09:45	0.1249	0.0000
2011-06-19T10:15	0.0948	0.0000
2011-06-19T10:45	0.0883	0.0000
2011-06-19T11:15	0.0713	0.0000
2011-06-19T11:45	0.0443	0.0000
2011-06-19T12:15	0.0479	0.0000
2011-06-19T12:45	0.0358	0.0000
2011-06-19T13:15	0.0396	0.0000
2011-06-19T13:45	0.0482	0.0000
2011-06-19T14:15	0.0334	0.0000
2011-06-19T14:45	0.0232	0.0000
2011-06-19T15:15	0.0328	0.0000
2011-06-19T15:45	0.0335	0.0000
2011-06-19T16:15	0.0316	0.0000
2011-06-19T16:45	0.0324	0.0000
2011-06-19T17:15	0.0332	0.0000
2011-06-19T17:45	0.0416	0.0000
2011-06-19T18:15	0.0349	0.0000
2011-06-19T18:45	0.0269	0.0000
2011-06-19T19:15	0.0339	0.0000
2011-06-19T19:45	0.0472	0.0000
2011-06-19T20:15	0.0343	0.0000
2011-06-19T20:45	0.0355	0.0000
2011-06-19T21:15	0.0444	0.0000
2011-06-19T21:45	0.0746	0.0000
2011-06-19T22:15	0.0877	0.0000
2011-06-19T22:45	0.1006	0.0000
2011-06-19T23:15	0.0657	0.0000
2011-06-19T23:45	0.1049	0.0000
2011-06-20T00:15	0.1484	0.0000
2011-06-20T00:45	0.2126	0.0000
2011-06-20T01:15	0.2353	0.0000
2011-06-20T01:45	0.2653	0.0000
2011-06-20T02:15	0.2636	0.0000
2011-06-20T02:45	0.1973	0.0000
2011-06-20T03:15	0.2336	0.0000
2011-06-20T03:45	0.2336	0.0000
2011-06-20T04:15	0.2106	0.0000
2011-06-20T04:45	0.2603	0.0000
2011-06-20T05:15	0.2279	0.0000
2011-06-20T05:45	0.2308	0.0000
2011-06-20T06:15	0.2468	0.0000
2011-06-20T06:45	0.2132	0.0000
2011-06-20T07:15	0.2002	0.0000
2011-06-20T07:45	0.1612	0.0000
2011-06-20T08:15	0.1519	0.0000
2011-06-20T08:45	0.1462	0.0000
2011-06-20T09:15	0.1415	0.0000
2011-06-20T09:45	0.1224	0.0000
2011-06-20T10:15	0.0964	0.0000
2011-06-20T10:45	0.0860	0.0000
2011-06-20T11:15	0.0711	0.0000
2011-06-20T11:45	0.0788	0.0000
2011-06-20T12:15	0.0632	0.0000
2011-06-20T12:45	0.0624	0.0000
2011-06-20T13:15	0.0538	0.0000
2011-06-20T13:45	0.0586	0.0000
2011-06-20T14:15	0.0412	0.0000
2011-06-20T14:45	0.0322	0.0000
2011-06-20T15:15	0.0265	0.0000
2011-06-20T15:45	0.0359	0.0000
2011-06-20T16:15	0.0266	0.0000
2011-06-20T16:45	0.0314	0.0000
2011-06-20T17:15	0.0253	0.0000
2011-06-20T17:45	0.0318	0.0000
2011-06-20T18:15	0.0276	0.0000
2011-06-20T18:45	0.0235	0.0000
2011-06-20T19:15	0.0378	0.0000
2011-06-20T19:45	0.0359	0.0000
2011-06-20T20:15	0.0345	0.0000
2011-06-20T20:45	0.0410	0.0000
2011-06-20T21:15	0.0529	0.0000
